@relation MultiLabelData

@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Att31 numeric
@attribute Att32 numeric
@attribute Att33 numeric
@attribute Att34 numeric
@attribute Att35 numeric
@attribute Att36 numeric
@attribute Att37 numeric
@attribute Att38 numeric
@attribute Att39 numeric
@attribute Att40 numeric
@attribute Att41 numeric
@attribute Att42 numeric
@attribute Att43 numeric
@attribute Att44 numeric
@attribute Att45 numeric
@attribute Att46 numeric
@attribute Att47 numeric
@attribute Att48 numeric
@attribute Att49 numeric
@attribute Att50 numeric
@attribute Att51 numeric
@attribute Att52 numeric
@attribute Att53 numeric
@attribute Att54 numeric
@attribute Att55 numeric
@attribute Att56 numeric
@attribute Att57 numeric
@attribute Att58 numeric
@attribute Att59 numeric
@attribute Att60 numeric
@attribute Att61 numeric
@attribute Att62 numeric
@attribute Att63 numeric
@attribute Att64 numeric
@attribute Att65 numeric
@attribute Att66 numeric
@attribute Att67 numeric
@attribute Att68 numeric
@attribute Att69 numeric
@attribute Att70 numeric
@attribute Att71 numeric
@attribute Att72 numeric
@attribute Att73 numeric
@attribute Att74 numeric
@attribute Att75 numeric
@attribute Att76 numeric
@attribute Att77 numeric
@attribute Att78 numeric
@attribute Att79 numeric
@attribute Att80 numeric
@attribute Att81 numeric
@attribute Att82 numeric
@attribute Att83 numeric
@attribute Att84 numeric
@attribute Att85 numeric
@attribute Att86 numeric
@attribute Att87 numeric
@attribute Att88 numeric
@attribute Att89 numeric
@attribute Att90 numeric
@attribute Att91 numeric
@attribute Att92 numeric
@attribute Att93 numeric
@attribute Att94 numeric
@attribute Att95 numeric
@attribute Att96 numeric
@attribute Att97 numeric
@attribute Att98 numeric
@attribute Att99 numeric
@attribute Att100 numeric
@attribute Att101 numeric
@attribute Att102 numeric
@attribute Att103 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}

@data
0.065442,-0.014931,0.093692,-0.007132,-0.039607,-0.084428,-0.017395,-0.05049,0.046312,0.017505,0.022659,0.05379,-0.068691,-0.084162,-0.060332,-0.163462,-0.009399,-0.05191,0.033666,-0.140123,-0.143585,-0.150942,-0.169377,-0.133429,-0.122637,-0.086588,-0.031806,-0.006999,-0.059532,-0.128449,-0.110918,0.047298,0.041427,0.107309,-0.035087,-0.109649,0.05024,0.030018,0.078425,0.046179,-0.184094,-0.002439,-0.066008,-0.071102,0.081133,0.087949,-0.002774,-0.104273,-0.078287,-0.075177,0.02698,0.055164,0.05066,-0.026486,0.101477,0.114047,0.009875,-0.055859,0.075524,0.178032,0.059973,0.126679,0.003541,0.138009,-0.175989,-0.036431,-0.14375,0.030878,0.216936,0.080921,0.079398,0.053453,-0.17765,-0.142275,-0.07246,-0.120769,-0.068965,0.185833,0.157589,-0.005706,-0.022195,-0.050121,-0.057132,0.328733,-0.032098,-0.049513,0.098439,0.174361,-0.051847,-0.038507,-0.054562,-0.058401,-0.034066,-0.011823,-0.057456,0.286556,-0.026346,-0.04743,-0.05152,-0.067268,-0.063723,-0.029287,-0.067996,1,1,0,0,0,1,1,0,0,0,0,0,0,0
0.038864,0.008789,-0.085937,-0.070371,-0.07381,-0.152107,-0.162907,-0.105968,-0.113838,-0.271606,-0.059245,-0.261126,-0.218543,-0.25679,-0.09521,-0.123787,-0.061909,-0.212713,0.081481,0.040564,0.178127,0.062307,0.125468,0.028629,0.152746,0.081546,0.044925,-0.094992,0.032179,0.023241,0.144699,0.088454,0.0249,-0.014145,0.017664,-0.039229,0.054715,0.123801,-0.177399,0.15647,-0.031783,0.009974,0.076394,0.040436,0.17158,0.133591,0.199915,-0.067118,0.022576,-0.061571,-0.064518,-0.146407,-0.115736,0.065385,-0.076037,-0.033917,-0.028669,-0.010825,-0.027378,0.006622,0.04759,-0.078373,-0.095664,0.043031,0.073148,0.036409,0.064839,0.169911,-0.096898,0.11158,0.008546,-0.074116,0.137743,0.024955,0.117484,0.088741,-0.002024,0.124243,0.015407,0.15047,0.066537,-0.049112,-0.035623,-0.063781,0.060682,-0.017026,0.019098,-0.041468,-0.03639,-0.050612,-0.050067,-0.030825,-0.044444,-0.02301,-0.031682,-0.029355,0.024809,-0.033054,-0.024478,-0.012159,0.02227,0.002874,0.098647,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.202931,-0.050799,0.06995,0.161358,0.176228,0.079386,-0.003268,-0.187453,-0.211114,-0.061445,-0.106621,0.135224,0.129429,0.037885,-0.084947,-0.08553,-0.151833,-0.19556,-0.18817,-0.132453,-0.000678,-0.089283,0.018054,0.058234,0.018051,0.105852,0.03734,0.037901,0.103623,-0.01695,-0.093963,0.007722,-0.012757,0.057769,0.036138,-0.00096,-0.083082,0.022676,-0.077176,0.248487,0.014091,-0.126274,-0.072982,-0.086237,-0.119151,-0.036783,-0.02133,0.056815,0.14966,0.102242,0.105665,0.081691,0.051958,-0.001853,0.023928,-0.055265,0.193053,0.105604,-0.011911,-0.006949,-0.024703,-0.010239,-0.017551,-0.04163,0.025644,0.01326,0.043261,0.020562,-0.077249,0.046107,-0.107387,-0.106797,-0.009671,-0.055986,-0.044577,0.029439,-0.01029,0.039782,-0.016021,-0.057997,-0.04412,-0.092113,-0.074724,0.15708,-0.068944,-0.069245,0.232651,0.147152,0.050388,-0.096531,-0.093783,0.164702,-0.065704,0.258572,-0.048014,0.150977,-0.070011,-0.071045,-0.067723,-0.080193,-0.080041,-0.047585,-0.012614,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.058704,-0.08374,0.204327,-0.004925,0.092621,0.014658,0.147745,-0.060565,0.146527,0.056877,0.077743,-0.071077,0.046704,0.067375,0.118731,-0.009119,0.019701,-0.162864,0.110006,-0.000732,0.004416,0.041171,-0.036241,-0.121013,-0.042204,0.049362,0.032605,-0.042723,-0.096795,0.108207,0.089091,0.073982,-0.016758,-0.161322,-0.135657,-0.052261,0.043686,0.008981,-0.050682,-0.066042,-0.070892,0.047982,0.033225,-0.121822,0.071298,0.046242,0.079513,-0.156906,-0.110755,-0.004614,0.043404,0.019587,0.00907,-0.032157,0.044853,-0.086588,-0.113536,-0.044398,0.070372,0.086114,0.163651,0.068016,0.071624,0.065704,0.130475,-0.149397,0.141115,0.210226,0.097058,0.03273,0.082612,-0.004983,-0.057206,-0.162769,-0.218768,-0.172862,-0.100165,-0.116115,-0.130555,0.067479,-0.091252,-0.111019,-0.095756,0.054864,0.185441,0.2084,0.087812,0.049447,0.069472,-0.11885,-0.116728,0.02448,-0.095391,0.04482,-0.085376,0.044689,-0.09374,-0.094707,0.228248,0.103232,-0.106595,-0.087801,-0.007829,1,1,0,0,0,0,0,0,0,0,0,1,1,0
0.08706,-0.039557,-0.002191,-0.013406,-0.03196,0.028082,-0.126108,0.076315,0.122822,0.087549,0.152261,0.134594,0.004579,0.119148,0.055486,0.167375,-0.030017,-0.007483,-0.079533,-0.042604,0.034574,0.143018,0.147296,0.15473,0.142591,0.045686,-0.018733,0.012216,0.029485,-0.053384,-0.043913,-0.010355,0.046347,0.050735,0.037337,0.156062,0.033882,0.002398,-0.02836,-0.061732,-0.080858,0.020673,-0.054304,-0.018215,0.014218,-0.047798,-0.034363,0.174496,-0.040997,0.056949,0.060813,0.073934,0.062703,-0.06714,0.091363,0.027982,-0.054851,-0.030313,0.00795,-0.215294,-0.203957,-0.100035,-0.116727,-0.079821,0.073117,-0.039888,-0.078861,-0.101363,0.114789,0.00162,0.057714,0.123118,0.151045,-0.005062,0.043162,-0.109475,-0.11142,-0.19551,-0.129703,0.254041,0.216448,-0.067511,-0.047713,-0.078783,-0.04412,-0.046168,-0.052202,-0.058523,-0.060138,-0.067852,-0.067545,-0.059578,0.193709,-0.057685,0.216001,-0.050776,0.205313,0.201695,-0.047976,-0.066443,-0.065352,-0.039521,-0.151014,0,0,0,1,1,0,0,0,0,0,0,1,1,0
-0.101671,-0.172591,-0.040927,-0.084503,0.036219,-0.164975,0.08207,-0.101259,0.161759,-0.225712,-0.084442,-0.198018,-0.108444,-0.110662,0.084339,-0.044337,0.026227,0.269237,0.059344,-0.042763,-0.175468,0.080829,-0.1344,-0.064678,0.0933,-0.03613,0.122743,0.085512,-0.188943,-0.042453,-0.001164,-0.032146,-0.036932,-0.072952,-0.001999,-0.000085,0.078558,0.028826,-0.198752,-0.122296,-0.058984,0.028439,0.029835,0.090296,0.044369,-0.017594,0.086145,-0.053837,0.191731,0.03621,-0.016316,-0.086083,-0.033065,0.146541,-0.003743,-0.112411,0.079083,0.165671,-0.04246,-0.067999,0.190839,0.070349,-0.156021,-0.078836,0.059957,0.014646,0.156777,-0.056864,-0.059287,0.241292,0.251923,0.027096,0.08009,0.036166,-0.032569,-0.102289,-0.079855,-0.033863,-0.158491,-0.023577,-0.046399,-0.03608,-0.028543,-0.070421,-0.005317,0.026502,0.04537,-0.004297,0.021554,-0.015971,-0.040163,0.001209,-0.061101,0.048811,-0.048467,-0.01714,0.027497,-0.049569,-0.023649,0.023001,-0.015177,0.010104,0.122952,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.016936,-0.017349,0.130976,-0.023205,-0.03116,-0.168192,-0.03448,-0.115518,-0.054568,-0.110109,-0.047039,-0.025956,-0.128925,-0.169749,-0.019752,-0.101158,0.038316,-0.03939,0.203793,0.074081,-0.068728,-0.151191,-0.145788,-0.166333,-0.170106,-0.107033,-0.025394,-0.082934,-0.129965,-0.092524,0.031122,-0.07999,-0.023732,-0.022563,-0.012274,-0.00549,0.099392,0.036399,0.105798,0.074852,-0.089713,0.026837,0.048664,-0.054335,0.059324,0.049343,0.058785,-0.11836,-0.072471,-0.134221,-0.034629,-0.009265,-0.042937,-0.030242,0.035739,0.034839,-0.007398,-0.029962,0.031343,0.180152,0.054845,0.103377,0.211868,0.109972,0.00454,-0.046031,0.004979,0.057696,0.142162,0.063963,0.096562,0.319954,-0.146751,-0.129939,-0.010723,-0.152691,-0.072583,0.006327,0.049721,-0.070599,-0.064835,-0.026476,-0.045229,0.071023,-0.083303,-0.048075,-0.083853,-0.047852,-0.071867,0.103767,-0.006129,-0.088925,-0.090036,0.037903,0.229926,0.101762,-0.085039,-0.084667,-0.035251,0.10156,-0.030989,0.289278,0.032596,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.087665,0.031537,0.012584,0.044411,0.042467,0.010446,0.041243,0.017886,0.052645,0.037903,0.062387,0.047499,0.110457,0.097727,0.11839,0.104136,0.042001,0.072787,0.02641,0.100884,0.077225,0.155846,0.131417,0.141264,0.142976,0.108806,0.147266,0.16446,0.089669,0.126677,0.081981,0.099577,-0.042498,-0.050089,-0.004099,0.048884,0.115089,0.077135,0.029364,-0.01426,-0.016186,0.031315,0.054736,-0.069333,-0.012941,-0.065354,-0.056328,0.131711,-0.18978,-0.138066,-0.091799,-0.037272,0.017748,0.000856,0.077046,0.201107,-0.218308,-0.219993,0.108803,0.03913,-0.14429,-0.101454,-0.011647,-0.083061,0.178185,-0.202056,0.092402,-0.022576,0.038219,0.020527,-0.123737,-0.158254,0.097114,0.097071,0.066026,0.092534,0.032133,-0.150783,-0.166468,0.06662,0.092506,-0.079585,-0.058525,-0.085184,-0.056356,-0.054044,-0.048652,-0.075125,-0.062517,-0.091041,-0.089374,-0.068212,0.100697,-0.063433,0.182192,-0.047002,0.167672,0.171805,-0.034795,-0.066273,-0.063795,-0.021306,0.087101,0,0,0,1,1,0,0,0,0,0,0,1,1,0
0.073245,-0.006744,0.056826,0.155995,0.143879,0.116839,0.178738,0.047662,0.116389,0.015763,0.055595,0.139272,0.042753,0.113314,0.07596,0.110935,0.00719,0.095615,0.059729,0.049582,0.005633,-0.006239,0.016698,0.046055,0.06008,0.051725,0.047833,0.094743,-0.010163,0.010347,0.085469,-0.001753,0.02525,0.018436,-0.060108,-0.075668,-0.078958,-0.089729,-0.1402,-0.149133,-0.106332,-0.04924,-0.080001,-0.133035,-0.024953,-0.037976,-0.095962,0.157667,-0.152459,-0.059159,-0.115672,-0.192377,-0.195818,-0.064116,-0.109102,-0.162881,-0.105671,0.045987,0.03474,0.214899,0.187242,0.03748,0.167468,-0.044306,-0.000029,-0.02829,0.139611,0.073639,0.038881,-0.052269,0.036252,0.051962,0.163289,0.109258,0.022662,0.042631,0.025665,-0.025756,-0.011071,-0.194456,-0.212052,0.04177,0.067334,0.039194,0.090744,0.103854,0.093408,0.03892,0.041567,0.036518,0.030399,0.017106,-0.198517,0.02617,0.01619,0.048626,-0.200756,-0.19086,0.101444,0.037664,0.063742,0.157396,0.02384,0,0,0,0,0,0,0,0,1,1,1,1,1,0
0.004636,-0.028193,-0.042935,-0.137238,-0.084047,-0.055113,-0.030028,-0.0114,-0.046183,-0.038005,-0.13365,-0.208078,-0.14852,-0.130464,0.040852,-0.132067,0.124365,0.115093,0.187161,0.023527,-0.020174,0.006787,0.087386,0.084096,0.091454,-0.041445,-0.064794,-0.089038,-0.059019,-0.084481,-0.147293,-0.072775,-0.004335,0.046945,0.107922,0.035169,0.055125,0.080751,0.068446,-0.051257,0.008358,0.065864,0.081848,-0.065677,0.131822,0.154666,0.192633,-0.065834,0.039461,0.010155,0.016811,0.104855,0.13768,0.061197,-0.039493,0.125294,-0.042168,0.035119,-0.107083,-0.129517,0.005268,-0.050171,-0.165651,-0.131877,0.060403,0.182581,-0.060527,0.011231,-0.082417,0.060871,-0.132412,-0.118697,-0.015245,-0.115981,-0.0593,-0.128956,-0.041112,0.046923,-0.017892,0.050664,-0.078336,0.145598,0.2551,-0.101817,-0.02781,-0.074879,0.198574,0.016279,-0.083856,0.297883,-0.058069,0.086427,-0.082619,-0.081521,-0.076746,0.092672,-0.017437,-0.07539,0.068039,-0.08358,-0.084512,-0.062201,-0.089314,0,0,1,1,0,0,0,0,0,0,0,1,1,0
-0.008152,-0.084456,-0.062228,-0.066165,0.05812,-0.132582,-0.000049,-0.079758,-0.053353,-0.015919,-0.025909,-0.060247,-0.04023,-0.048029,0.052784,0.013696,0.108661,-0.196663,0.068118,0.036096,-0.130839,-0.04344,-0.02922,-0.084961,-0.093049,-0.084073,0.025693,-0.046545,-0.113903,-0.019758,0.088827,-0.068452,0.049451,-0.021546,0.079184,-0.047993,0.101591,-0.004545,0.000864,-0.065503,-0.094918,-0.002238,-0.026984,-0.148382,0.128655,-0.045288,-0.005087,-0.160941,0.147602,0.129983,0.101835,0.061599,0.044118,-0.116004,-0.096319,-0.094243,0.241471,0.175773,0.088915,-0.015249,0.013812,0.295874,-0.026702,0.026587,-0.050218,-0.004185,-0.000489,-0.036737,0.059574,-0.040326,-0.008807,-0.24777,-0.069315,-0.140922,-0.094069,-0.15535,-0.028833,-0.007334,0.047592,0.016282,-0.145074,-0.136239,0.07831,-0.077229,-0.077739,0.156756,0.1626,0.074493,0.140892,0.143798,0.194707,0.058763,-0.144586,0.045841,-0.117152,-0.002851,-0.116489,-0.138545,-0.076969,0.124583,-0.028458,-0.140875,0.015059,0,1,1,1,0,0,0,0,0,0,0,1,1,0
-0.020065,-0.024153,-0.033794,-0.05034,-0.01085,-0.04102,-0.043322,-0.060928,-0.162584,-0.135562,-0.205178,-0.113732,-0.209915,-0.16283,-0.112699,-0.126284,-0.065914,0.121484,0.000528,-0.112843,-0.002803,-0.157829,-0.06935,-0.055344,-0.014558,-0.10813,-0.03969,-0.104823,-0.028958,-0.047717,-0.050151,-0.084249,-0.039339,-0.081401,-0.067564,0.021545,-0.007055,-0.072605,-0.029541,-0.029865,-0.069123,0.042333,-0.03946,-0.109815,-0.012897,-0.049314,-0.023247,-0.187579,0.11686,0.04992,0.249101,0.287115,0.245453,0.018912,0.269526,0.189978,0.106288,0.015429,-0.057177,0.01612,0.049524,-0.050941,0.003799,0.000905,-0.031655,-0.05477,-0.051583,-0.025075,-0.06188,0.059411,-0.031108,0.128997,-0.117004,-0.074078,0.001091,-0.010991,-0.045753,0.030345,0.057118,0.209591,0.107331,-0.077654,-0.060636,0.091626,-0.066465,-0.066429,0.065136,0.113256,-0.081079,-0.092312,-0.089969,-0.003994,-0.048066,-0.038757,-0.073578,0.214864,-0.07315,-0.02829,-0.056098,-0.046532,-0.081395,-0.033311,0.055426,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.040254,0.204605,0.229379,0.219888,0.157276,0.148588,0.102767,0.048992,0.062032,0.035966,0.025046,-0.009175,0.017548,0.024423,0.018027,0.01087,0.025307,0.046736,-0.151721,-0.073643,0.031685,-0.021245,-0.035474,-0.028267,-0.022533,-0.064015,-0.031174,-0.037286,-0.054555,0.005781,0.043777,0.010934,0.03234,-0.012471,-0.004994,0.026227,0.017743,0.026694,0.022004,-0.015435,0.006263,0.055138,0.01093,-0.02438,-0.013725,-0.018447,0.02711,-0.045498,-0.016675,-0.06668,-0.050455,-0.058374,-0.080949,0.064611,-0.018608,-0.049966,-0.04381,-0.059269,0.021374,0.185988,0.11313,-0.013678,-0.068693,-0.039905,-0.031748,0.030248,0.01424,0.023207,-0.062576,0.050549,0.159714,0.089517,-0.084915,-0.229692,-0.345422,-0.270406,-0.227347,0.016985,0.047961,-0.047603,-0.063432,-0.078126,-0.051581,-0.068409,-0.056806,-0.056904,0.08262,0.192469,0.271452,0.181116,0.19498,-0.063449,-0.069342,-0.063095,0.022222,0.129375,-0.061499,-0.061358,-0.056901,0.13386,-0.068475,-0.042922,-0.133309,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.080991,0.014766,0.059663,0.038038,0.026154,0.018349,-0.008159,0.00621,0.064049,-0.102614,0.085542,-0.057304,0.010002,0.0082,0.127529,0.011208,0.094389,-0.160159,0.013369,0.142181,0.185464,0.324514,0.205945,0.201672,0.217441,0.135014,0.090878,-0.004664,0.050026,0.021326,-0.004343,0.006256,-0.157421,0.041751,0.084939,0.075251,0.121462,-0.103894,0.091712,0.055837,0.064388,0.065876,0.118265,-0.015311,0.108909,0.097711,0.119433,0.066362,-0.1116,-0.172565,-0.157817,-0.094852,-0.02771,0.066231,-0.075406,0.1458,-0.198845,-0.156734,0.022673,-0.119391,-0.183383,-0.204556,-0.200445,-0.061839,0.116031,0.131468,-0.031509,-0.009481,0.117544,0.025239,0.074923,-0.055706,0.076378,-0.069592,-0.057729,-0.004616,0.024419,-0.045957,-0.165844,-0.003647,-0.005187,-0.039908,-0.033693,-0.048652,-0.008147,0.00928,0.028498,-0.020481,-0.032923,-0.050677,-0.050676,-0.025639,-0.045673,0.08232,-0.027631,-0.01952,0.001697,-0.009149,-0.003008,-0.039964,-0.003554,0.021597,0.141729,1,1,1,1,0,0,0,0,0,0,0,1,1,0
-0.174683,0.051731,-0.118284,-0.002557,0.029952,-0.286044,-0.029477,-0.049459,0.294539,-0.097112,0.018251,-0.112682,-0.103837,-0.153382,0.097566,-0.070471,0.000417,-0.089145,-0.000188,-0.122458,-0.11029,0.035976,0.014644,-0.070775,-0.054005,0.008852,0.138823,0.033472,-0.140797,0.104233,-0.041537,-0.135816,0.05931,0.078765,0.095547,0.077256,0.152555,0.233185,0.190816,-0.016546,-0.01828,0.141961,0.110101,-0.110722,0.172504,0.160737,0.122488,-0.191308,-0.05641,0.057613,-0.011338,0.04043,-0.000907,-0.03141,0.084577,0.024803,-0.053421,-0.110415,-0.213432,0.013343,0.08146,-0.008587,-0.175849,0.109208,-0.054057,0.026475,-0.202173,-0.087953,-0.04441,0.12064,0.107843,0.133402,-0.191453,-0.061591,-0.080433,-0.060967,-0.000154,-0.048137,-0.014828,-0.018325,-0.01247,-0.004728,0.025738,-0.040658,-0.002498,-0.022575,0.028255,-0.03045,0.004677,-0.011044,-0.000443,-0.013437,-0.026359,-0.002565,-0.026523,-0.007648,-0.020808,-0.028731,-0.01073,-0.037473,-0.027141,0.019124,0.1106,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.078821,-0.027334,-0.157277,-0.047689,-0.146038,-0.112689,-0.062741,-0.13861,-0.050187,-0.126413,-0.14684,-0.138246,-0.051312,-0.067189,-0.136039,-0.047403,-0.022693,-0.098331,0.04897,0.034771,0.168375,-0.045235,-0.021208,-0.03067,0.017566,0.003689,-0.029262,0.04501,0.085417,-0.005181,0.078336,0.029451,-0.000552,-0.036454,-0.031449,0.000897,0.02988,-0.059401,-0.126564,-0.136914,-0.042268,0.00886,-0.039149,0.005334,-0.043015,-0.109425,-0.05259,-0.069926,0.053107,0.209622,0.263652,0.257613,0.249827,-0.210211,0.183188,0.077242,0.105222,0.154775,-0.109709,0.006835,-0.038467,-0.05903,0.00204,-0.203315,0.026844,-0.001287,0.023888,0.063851,-0.031074,0.002245,-0.113215,0.083698,0.016848,-0.14035,-0.108605,-0.011605,-0.05481,-0.052124,-0.071783,0.117936,0.150436,0.035751,-0.084054,0.104403,-0.077464,-0.078978,0.020028,-0.00855,-0.096249,-0.079508,-0.044772,-0.09009,-0.087848,-0.090795,-0.082782,-0.003864,0.098391,0.110268,-0.076166,-0.092743,0.19807,-0.063298,0.067987,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.034071,0.052552,0.025373,-0.039905,-0.058461,0.124084,0.027052,0.165077,0.065086,0.022119,0.015995,-0.030466,-0.081572,-0.007722,0.026548,0.007312,0.092966,0.015137,-0.017536,-0.054504,-0.043792,0.02498,-0.052914,-0.037531,-0.054093,-0.158634,-0.070879,-0.078243,-0.169347,-0.10191,-0.237094,-0.075083,0.004761,0.015126,-0.078709,0.021707,-0.109465,-0.062565,-0.016872,0.222672,-0.101136,-0.338565,-0.142388,0.166013,-0.12112,0.120717,-0.095315,-0.067012,-0.008522,0.020961,-0.018065,0.036496,-0.037103,-0.059847,-0.01957,0.099038,0.018464,0.099165,0.087682,0.012197,0.095074,0.071248,0.074912,0.0558,-0.057684,-0.016441,-0.039076,-0.058018,0.155998,0.114874,0.113735,0.056341,-0.058408,0.037399,0.078108,-0.036712,0.041488,-0.014177,0.009443,-0.099761,0.011925,-0.073202,0.273501,-0.091627,0.123949,-0.118358,-0.113469,0.062966,-0.092928,0.263493,0.048249,0.081168,0.166403,-0.039643,-0.014873,-0.105962,-0.06384,-0.1097,0.047345,-0.116965,0.099447,0.161169,-0.106752,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.036585,-0.068125,0.120762,0.005011,0.030259,0.025838,-0.005424,-0.181705,-0.126598,-0.07011,-0.092524,-0.089767,0.109442,-0.270048,-0.044971,-0.183975,-0.007803,-0.205378,0.176238,0.051687,0.000123,-0.051223,-0.018396,-0.114389,-0.153692,-0.0633,0.034166,-0.047475,0.047363,0.048662,-0.012659,-0.041596,0.059133,0.0302,0.063591,0.0524,0.070516,0.003882,0.139126,0.025522,0.060806,0.072271,0.057912,-0.009705,0.227058,0.240287,0.264914,-0.128901,-0.007383,-0.040415,-0.062834,-0.098273,-0.070227,0.0761,-0.085793,-0.092716,-0.004204,0.032039,-0.088971,-0.005311,-0.011766,-0.139686,-0.10744,0.159467,0.188189,0.184306,0.105934,0.137032,-0.222298,-0.1526,-0.107955,-0.223538,0.006476,-0.013312,-0.055417,0.154416,0.062488,0.106186,0.010421,-0.002488,-0.024212,-0.021214,-0.012402,-0.058728,0.010767,0.035383,-0.014025,-0.002409,-0.027052,-0.023605,-0.030057,0.013372,-0.015556,-0.010225,-0.019934,-0.020894,-0.021899,-0.020337,-0.013854,-0.03786,-0.004076,0.04182,0.120245,0,1,1,0,0,0,0,0,0,0,0,1,1,0
0.039548,0.075057,0.062924,-0.003655,-0.005956,-0.048856,0.06693,0.006971,-0.109765,-0.056236,-0.14056,-0.114248,0.126611,-0.061617,0.013485,-0.203012,0.162336,-0.101106,0.134984,0.059115,0.050787,-0.142704,0.022577,0.025247,0.036757,0.055314,0.104452,0.004085,-0.022571,-0.025545,0.00276,-0.016653,-0.039509,-0.117206,-0.03309,0.09246,0.158268,0.100168,0.071876,0.059624,0.012645,0.117091,0.137786,-0.335002,0.049769,0.040833,0.041776,-0.225265,-0.100722,-0.151123,-0.070326,-0.083137,-0.063435,0.048136,-0.031345,0.017845,-0.021646,-0.048417,0.079927,0.076691,0.028796,-0.090208,0.035398,0.02335,0.161177,-0.020951,0.026144,0.154146,0.02785,0.039064,0.01785,-0.002779,-0.150552,-0.118147,0.02281,0.017062,0.095588,0.060881,0.004686,0.007404,0.008231,-0.10577,-0.079386,0.22678,-0.089564,-0.090738,0.069085,0.169562,0.216108,0.210776,0.195281,-0.090219,0.000329,-0.086802,0.031909,-0.000266,0.041091,0.026603,-0.085927,-0.096491,-0.089932,-0.078578,-0.15086,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.035994,0.118056,0.120618,0.139289,-0.087563,0.05267,-0.105627,-0.078707,0.003389,-0.058191,0.001497,-0.033054,-0.071016,0.022974,0.018387,0.010121,-0.022112,0.037211,0.020498,0.073018,0.008724,-0.015062,-0.187516,-0.139544,-0.124116,-0.166588,-0.077488,-0.018683,0.035804,0.040645,0.051048,0.142985,-0.001573,0.010862,0.05276,0.070696,0.017971,0.021634,0.008383,0.049272,0.231898,0.080106,0.099449,0.154337,0.05339,0.122549,0.186025,0.056323,0.021764,-0.135616,-0.157332,-0.112172,-0.095321,0.259798,-0.100183,-0.100141,-0.031988,-0.087518,-0.086691,0.075415,0.055499,0.020036,0.012918,-0.024497,0.01579,-0.114998,0.049326,0.004334,-0.111961,0.027291,-0.035626,-0.0497,-0.010734,0.024663,-0.062131,0.047436,0.037694,0.023175,-0.034371,-0.043553,0.169753,0.078857,-0.132065,0.074065,-0.096858,-0.094586,0.051959,0.221787,0.312638,-0.117754,-0.120529,-0.141417,0.086872,-0.141833,0.148847,0.079811,0.00172,-0.007978,-0.071467,0.06038,0.075391,-0.135025,-0.163364,1,0,0,0,0,0,0,0,0,0,0,0,0,0
